rank,date,season,name,mlbam,team,opponent,game,game_pk,game_date,game_status,venue,home_away,is_home,pitcher,probable_pitcher,opposing_pitcher,pitcher_mlbam,pitcher_hand,opponent_probable_pitcher,opponent_probable_pitcher_mlbam,team_probable_pitcher,team_probable_pitcher_mlbam,odds,book,implied,score,statcast,barrel_pct,hard_hit_pct,avg_ev,xslg,xwoba,launch_angle,raw_team,raw_game,odds_source_row,weather_boost,weather_match,weather_temp,weather_wind,weather_wind_deg,weather_desc,weather_park,trend,trend_score,hot_score,l5_games,l10_games,l15_games,l5_hr,l10_hr,l15_hr,l5_hits,l10_hits,l5_tb,l10_tb,l5_tbpg,l10_tbpg,l5_hitpg,l10_hitpg,l5_papg,l10_papg,trend_last_game,trend_match_type,pitcher_team,pitcher_status,pitcher_gs,pitcher_ip,pitcher_era,pitcher_whip,pitcher_xfip,pitcher_team_so,pitcher_last3,pitcher_k9,pitcher_bb9,pitcher_hr9,pitcher_attack_score,pitcher_attack_tag,pAtk,pitcher_match_type,park,ballpark,home_team,hr_park_score,parkScore,park_score,park_label,park_note,park_match_type,vegas_game_total,vegas_total_boost,vegas_total_match,vegas_total_source,pitch_type_score,pitch_type_grade,primary_pitch_match,primary_pitch_usage_pct,primary_pitch_hitter_score,primary_pitch_pitcher_weakness,best_hitter_pitch,best_hitter_pitch_score,weakest_pitcher_pitch,weakest_pitcher_pitch_score,pitcher_primary_mix,hitter_pitch_sample,pitcher_pitch_sample,pitch_type_note,bullpen_attack_score,bullpen_grade,bullpen_quality_score,bullpen_quality_grade,bullpen_fatigue_score,bullpen_fatigue_grade,bullpen_total_pitches_last_3,bullpen_innings_last_3,bullpen_pitchers_used_last_3,bullpen_relievers_20_plus,bullpen_relievers_25_plus,bullpen_relievers_30_plus,bullpen_back_to_back_relievers,bullpen_high_usage_relievers,bullpen_era,bullpen_whip,bullpen_hr_per_9,bullpen_k_per_9,bullpen_note,market_score,power_score,statcast_score,pitcher_score,park_score_model,vegas_score,lineup_score,odds_quality_score,final_score,tier,weather_humidity,weather_label,weather_roof_flag,weather_roof_status,live_slate_status
153,2026-05-13,2026,Willy Adames,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,720,DraftKings,12.20,25.60,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Willy Adames"",""player_key"":""willy adames"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""720"",""book"":""DraftKings"",""consensus_odds"":""628"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+720 | FanDuel:+680 | Caesars:+575 | BetMGM:+450"",""raw_books_seen"":""DraftKings:+720 | FanDuel:+680 | Caesars:+575 | BetMGM:+450 | DraftKings:+720"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,79.43,STRONG,4-Seam Fastball,47.0,87.2,100.0,Sinker,91.2,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,242,268,Willy Adames profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,100.00,0.00,55.00,35.00,52.00,50.00,50.00,52.00,25.60,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
154,2026-05-13,2026,Heliot Ramos,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,575,DraftKings,14.81,25.60,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Heliot Ramos"",""player_key"":""heliot ramos"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""575"",""book"":""DraftKings"",""consensus_odds"":""533"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+575 | FanDuel:+540 | BetMGM:+525 | Caesars:+500"",""raw_books_seen"":""DraftKings:+575 | FanDuel:+540 | BetMGM:+525 | Caesars:+500"",""removed_outliers"":""0"",""odds_quality"":""CLEAN_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,86.06,ELITE MATCHUP,4-Seam Fastball,47.0,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,294,268,Heliot Ramos profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball | Direct pitch type overlap,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,100.00,0.00,55.00,35.00,52.00,50.00,50.00,52.00,25.60,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
155,2026-05-13,2026,Casey Schmitt,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,550,BetMGM,15.38,25.60,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Casey Schmitt"",""player_key"":""casey schmitt"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""550"",""book"":""BetMGM"",""consensus_odds"":""483"",""trusted_books_count"":""4"",""trusted_books"":""BetMGM:+550 | FanDuel:+490 | Caesars:+475 | DraftKings:+446"",""raw_books_seen"":""BetMGM:+550 | FanDuel:+490 | Caesars:+475 | DraftKings:+446 | BetMGM:+550"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,88.08,ELITE MATCHUP,4-Seam Fastball,47.0,100.0,100.0,Sweeper,100.0,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,233,268,Casey Schmitt profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,100.00,0.00,55.00,35.00,52.00,50.00,50.00,52.00,25.60,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
156,2026-05-13,2026,Rafael Devers,,San Francisco Giants,Los Angeles Dodgers,San Francisco Giants @ Los Angeles Dodgers,823952,2026-05-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,away,0,Shohei Ohtani,Shohei Ohtani,Shohei Ohtani,660271,R,Shohei Ohtani,660271,Robbie Ray,592662,525,DraftKings,16.00,25.60,missing,,,,,,,San Francisco Giants,San Francisco Giants @ Los Angeles Dodgers,"{""player"":""Rafael Devers"",""player_key"":""rafael devers"",""team"":""San Francisco Giants"",""team_key"":""san francisco giants"",""game"":""San Francisco Giants @ Los Angeles Dodgers"",""game_key"":""san francisco giants @ los angeles dodgers"",""market"":""HR"",""line"":""0.5"",""odds"":""525"",""book"":""DraftKings"",""consensus_odds"":""433"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+525 | FanDuel:+440 | Caesars:+425 | BetMGM:+400"",""raw_books_seen"":""DraftKings:+525 | FanDuel:+440 | Caesars:+425 | BetMGM:+400 | DraftKings:+525"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",1,MATCH,63.5,8.1,190,clear sky,Dodger Stadium,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Los Angeles Dodgers,probable,6,37.0,0.97,0.81,2.71,8.11,1.42,10.22,2.19,0.49,3.55,AVOID,3.55,MATCH,Dodger Stadium,Dodger Stadium,Los Angeles Dodgers,52.00,52.00,52.00,SLIGHT_BOOST,Slight HR boost,MATCH,8.5,2.0,MATCH,the_odds_api_totals,76.27,STRONG,4-Seam Fastball,47.0,100.0,100.0,4-Seam Fastball,100.0,4-Seam Fastball,100.0,4-Seam Fastball 47.0% | Sweeper 29.1% | Split-Finger 10.8% | Curveball 9.3%,285,268,Rafael Devers profiles best against 4-Seam Fastball | Shohei Ohtani grades weakest on 4-Seam Fastball | Direct pitch type overlap,50.41,NEUTRAL,36.23,RESPECT,69.98,TIRED,148,7.0,9,2,1,1,3,Wyatt Mills 48 pitches 2 app | Jack Dreyer 33 pitches 2 app | Blake Treinen 22 pitches 2 app,3.48,1.14,0.97,9.10,Opponent bullpen NEUTRAL | Quality RESPECT | Fatigue TIRED,100.00,0.00,55.00,35.00,52.00,50.00,50.00,52.00,25.60,LONGSHOT,73,Mild boost,0,OPEN_AIR,NO_STATUS_MATCH
165,2026-05-13,2026,Jake Fraley,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,940,DraftKings,9.62,25.25,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Jake Fraley"",""player_key"":""jake fraley"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""940"",""book"":""DraftKings"",""consensus_odds"":""885"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+940 | FanDuel:+920 | Caesars:+850 | BetMGM:+775"",""raw_books_seen"":""DraftKings:+940 | FanDuel:+920 | Caesars:+850 | BetMGM:+775 | DraftKings:+940"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,69.67,LIVE,Changeup,13.5,100.0,92.8,Changeup,100.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,119,310,Jake Fraley profiles best against Changeup | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,100.00,0.00,55.00,35.00,62.00,25.00,50.00,52.00,25.25,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
166,2026-05-13,2026,Yandy Díaz,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,770,DraftKings,11.49,25.25,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Yandy Díaz"",""player_key"":""yandy diaz"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""770"",""book"":""DraftKings"",""consensus_odds"":""730"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+770 | FanDuel:+760 | Caesars:+700 | BetMGM:+625"",""raw_books_seen"":""DraftKings:+770 | FanDuel:+760 | FanDuel:+710 | Caesars:+700 | DraftKings:+690 | BetMGM:+625 | Caesars:+575 | BetMGM:+525"",""removed_outliers"":""4"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,89.68,ELITE MATCHUP,4-Seam Fastball,31.9,100.0,100.0,Sweeper,100.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,203,310,Yandy Díaz profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,100.00,0.00,55.00,35.00,62.00,25.00,50.00,52.00,25.25,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
167,2026-05-13,2026,Jonathan Aranda,,Tampa Bay Rays,Toronto Blue Jays,Tampa Bay Rays @ Toronto Blue Jays,822815,2026-05-13T23:07:00Z,Pre-Game,Rogers Centre,away,0,Dylan Cease,Dylan Cease,Dylan Cease,656302,R,Dylan Cease,656302,Griffin Jax,643377,720,DraftKings,12.20,25.25,missing,,,,,,,Tampa Bay Rays,Tampa Bay Rays @ Toronto Blue Jays,"{""player"":""Jonathan Aranda"",""player_key"":""jonathan aranda"",""team"":""Tampa Bay Rays"",""team_key"":""tampa bay rays"",""game"":""Tampa Bay Rays @ Toronto Blue Jays"",""game_key"":""tampa bay rays @ toronto blue jays"",""market"":""HR"",""line"":""0.5"",""odds"":""720"",""book"":""DraftKings"",""consensus_odds"":""690"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+720 | Caesars:+700 | FanDuel:+680 | BetMGM:+575"",""raw_books_seen"":""DraftKings:+910 | FanDuel:+880 | DraftKings:+720 | Caesars:+700 | FanDuel:+680 | Caesars:+575 | BetMGM:+575 | BetMGM:+500 | DraftKings:+910"",""removed_outliers"":""5"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,51.0,1.0,0,overcast clouds,Rogers Centre,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Toronto Blue Jays,probable,8,45.3,2.58,1.24,2.77,6.99,3.20,13.10,3.57,0.20,16.95,AVOID,16.95,MATCH,Rogers Centre,Rogers Centre,Toronto Blue Jays,62.00,62.00,62.00,BOOST,Good HR park,MATCH,7.5,0.0,MATCH,the_odds_api_totals,81.48,STRONG,4-Seam Fastball,31.9,100.0,100.0,Cutter,100.0,Sinker,100.0,Slider 33.2% | 4-Seam Fastball 31.9% | Changeup 13.5% | Sinker 9.7%,247,310,Jonathan Aranda profiles best against 4-Seam Fastball | Dylan Cease grades weakest on Sinker,68.47,LIVE,49.25,NEUTRAL,95.00,EXHAUSTED,278,16.0,11,5,4,2,1,Tommy Nance 40 pitches 2 app | Eric Lauer 80 pitches 1 app | Braydon Fisher 43 pitches 2 app,4.19,1.30,1.04,9.06,Opponent bullpen LIVE | Quality NEUTRAL | Fatigue EXHAUSTED,100.00,0.00,55.00,35.00,62.00,25.00,50.00,52.00,25.25,LONGSHOT,79,Roof controlled,1,ROOF_OR_RETRACTABLE,NO_STATUS_MATCH
170,2026-05-13,2026,Mauricio Dubón,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,890,DraftKings,10.10,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Mauricio Dubón"",""player_key"":""mauricio dubon"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""890"",""book"":""DraftKings"",""consensus_odds"":""840"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+890 | FanDuel:+880 | BetMGM:+800 | Caesars:+750"",""raw_books_seen"":""DraftKings:+890 | FanDuel:+880 | BetMGM:+800 | Caesars:+750 | DraftKings:+890"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,83.96,ELITE MATCHUP,4-Seam Fastball,34.6,89.0,100.0,Sinker,99.8,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,263,286,Mauricio Dubón profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
171,2026-05-13,2026,Ha-Seong Kim,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,680,DraftKings,12.82,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Ha-Seong Kim"",""player_key"":""ha seong kim"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""680"",""book"":""DraftKings"",""consensus_odds"":""650"",""trusted_books_count"":""3"",""trusted_books"":""DraftKings:+680 | FanDuel:+650 | Caesars:+625"",""raw_books_seen"":""DraftKings:+680 | FanDuel:+650 | Caesars:+625"",""removed_outliers"":""0"",""odds_quality"":""NORMAL_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,,NO DATA,,,,,,,,,,,286,Missing hitter pitch type data,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
172,2026-05-13,2026,Mike Yastrzemski,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,620,DraftKings,13.89,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Mike Yastrzemski"",""player_key"":""mike yastrzemski"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""620"",""book"":""DraftKings"",""consensus_odds"":""598"",""trusted_books_count"":""2"",""trusted_books"":""DraftKings:+620 | Caesars:+575"",""raw_books_seen"":""DraftKings:+620 | Caesars:+575 | DraftKings:+620"",""removed_outliers"":""1"",""odds_quality"":""USABLE_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,71.56,LIVE,4-Seam Fastball,34.6,83.0,100.0,Cutter,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,170,286,Mike Yastrzemski profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
173,2026-05-13,2026,Michael Harris II,,Atlanta Braves,Chicago Cubs,Chicago Cubs @ Atlanta Braves,824928,2026-05-13T23:15:00Z,Pre-Game,Truist Park,home,1,Shota Imanaga,Shota Imanaga,Shota Imanaga,684007,L,Shota Imanaga,684007,JR Ritchie,702275,590,DraftKings,14.49,24.92,missing,,,,,,,Atlanta Braves,Chicago Cubs @ Atlanta Braves,"{""player"":""Michael Harris II"",""player_key"":""michael harris"",""team"":""Atlanta Braves"",""team_key"":""atlanta braves"",""game"":""Chicago Cubs @ Atlanta Braves"",""game_key"":""chicago cubs @ atlanta braves"",""market"":""HR"",""line"":""0.5"",""odds"":""590"",""book"":""DraftKings"",""consensus_odds"":""573"",""trusted_books_count"":""4"",""trusted_books"":""DraftKings:+590 | BetMGM:+575 | FanDuel:+570 | Caesars:+525"",""raw_books_seen"":""DraftKings:+590 | BetMGM:+575 | FanDuel:+570 | Caesars:+525 | DraftKings:+590"",""removed_outliers"":""1"",""odds_quality"":""CLEANED_CONSENSUS"",""source_file"":""sgo_best_lines.csv""}",0,MATCH,59.4,1.0,70,clear sky,Truist Park,NO_MATCH,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,NO_MATCH,Chicago Cubs,probable,8,47.3,2.28,0.93,3.12,7.69,2.45,10.08,2.47,0.76,10.73,AVOID,10.73,MATCH,Truist Park,Truist Park,Atlanta Braves,58.00,58.00,58.00,SLIGHT_BOOST,Slight HR boost,MATCH,7.5,0.0,MATCH,the_odds_api_totals,89.07,ELITE MATCHUP,4-Seam Fastball,34.6,100.0,100.0,Split-Finger,100.0,4-Seam Fastball,100.0,Split-Finger 40.9% | 4-Seam Fastball 34.6% | Sweeper 15.4% | Sinker 7.7%,189,286,Michael Harris II profiles best against 4-Seam Fastball | Shota Imanaga grades weakest on 4-Seam Fastball,38.87,RESPECT,48.91,NEUTRAL,25.01,FRESH,94,6.3,6,1,1,0,0,,3.85,1.21,1.25,8.23,Opponent bullpen RESPECT | Quality NEUTRAL | Fatigue FRESH,100.00,0.00,55.00,35.00,58.00,25.00,50.00,52.00,24.92,LONGSHOT,55,Neutral,0,OPEN_AIR,NO_STATUS_MATCH
